start,goal,stress_level,subject,trialID,timeInTrial,trialNumber,selected,blockedWall,isStressTrial,success,isBlockedTrial,isStressFirst,isFemale,speed,nodeDistance,trialType,nodePath,blockedNodePath,shortestPathLength,Efficiency,type
A1,F6,6,575,2,20.00281,6,No,,True,0,False,True,True,0.5499227358556122,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7']",,11,1.026188973063973,stress non-blocked
G2,C7,7,575,9,20.00208,7,No,F1North,True,0,True,True,True,0.5499428059481815,11.0,C,"['G2', 'G1', 'F1', 'G1', 'G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4']","['F1', 'G1', 'G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4']",12,1.026188973063973,stress blocked
B2,C6,6,575,5,13.12695,8,C6,,True,1,False,True,True,0.6094332651529868,8.0,B,"['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",,6,0.3333333333333333,stress non-blocked
F1,E6,6,575,10,18.94629,9,E6,D1North,True,1,True,True,True,0.47502703695552,9.0,C,"['F1', 'E1', 'D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']","['D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']",7,0.0,stress blocked
D1,F6,7,575,4,20.00769,10,No,,True,0,False,True,True,0.5997693886700564,12.0,B,"['D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6', 'C7']",,8,1.026188973063973,stress non-blocked
F6,A6,7,575,13,20.00171,11,No,D7North,True,0,True,True,True,0.7499358804822188,15.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4']","['D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4']",11,1.026188973063973,stress blocked
G5,C7,7,575,7,20.00293,12,No,,True,0,False,True,True,0.6998974650213744,14.0,B,"['G5', 'G4', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4']",,7,1.026188973063973,stress non-blocked
A6,G2,7,575,8,20.00171,13,No,B7South,True,0,True,True,True,0.8499273312131813,17.0,C,"['A6', 'A7', 'B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5', 'G4']","['B7', 'A7', 'A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5', 'G4']",13,1.026188973063973,stress blocked
B2,G5,2,575,15,15.31543,14,G5,,False,1,False,True,True,0.8488171732690496,13.0,A,"['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5']",,11,0.1818181818181818,control
F1,C7,3,575,16,12.32825,15,C7,,False,1,False,True,True,0.8111451341431265,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
G5,A6,2,575,25,16.21533,16,A6,,False,1,False,True,True,0.7400404432102213,12.0,A,"['G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",,10,0.2,control
F6,B2,3,575,14,14.48206,17,B2,,False,1,False,True,True,0.7595604492731006,11.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.2222222222222222,control
D1,D4,4,575,22,8.351318,18,D4,,False,1,False,True,True,0.7184494710894737,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
G2,C6,5,575,19,22.51709,19,C6,,False,1,False,True,True,0.6661606806208085,15.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,9,0.6666666666666666,control
A6,E6,6,575,24,23.18567,20,E6,,False,1,False,True,True,0.7332115052098991,17.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'E5', 'E6']",,7,1.4285714285714286,control
C6,F1,4,575,17,10.76147,21,F1,,False,1,False,True,True,0.8363169715661523,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
C7,D1,3,575,21,12.5946,22,D1,,False,1,False,True,True,0.6351928604322488,8.0,A,"['C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.0,control
E6,D1,5,575,20,15.79248,23,D1,,False,1,False,True,True,0.696534046584197,11.0,A,"['E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1']",,7,0.5714285714285714,control
D4,F1,2,575,23,6.619507,24,F1,,False,1,False,True,True,0.9064119125487744,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
C6,A1,5,575,18,20.95679,25,A1,,False,1,False,True,True,0.9543446300697768,20.0,A,"['C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G6', 'F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,1.5,control
B2,G5,2,579,15,16.90063,2,G5,,False,1,False,False,True,0.6508633110126664,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
C6,F1,2,579,17,9.162964,3,A6,,False,0,False,False,True,0.5456749584523086,5.0,A,"['C6', 'C7', 'B7', 'A7', 'A6']",,9,1.026188973063973,control
C6,A1,2,579,18,13.71704,4,A1,,False,1,False,False,True,1.0206283571382746,14.0,A,"['C6', 'C5', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,8,0.75,control
A6,E6,2,579,24,8.60437,5,E6,,False,1,False,False,True,0.8135400964858555,7.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6']",,7,0.0,control
F6,B2,3,579,14,22.5658,6,B2,,False,1,False,False,True,0.6647227219952317,15.0,A,"['F6', 'E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'C1', 'C2', 'B2']",,9,0.6666666666666666,control
D4,F1,3,579,23,20.6897,7,A6,,False,0,False,False,True,0.6766652005587321,14.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6']",,6,1.026188973063973,control
C7,D1,2,579,21,11.71326,8,D1,,False,1,False,False,True,1.0244799483662106,12.0,A,"['C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.5,control
G2,C6,2,579,19,12.0188,9,C6,,False,1,False,False,True,0.9152328019436216,11.0,A,"['G2', 'G1', 'F1', 'E1', 'E2', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.2222222222222222,control
D1,D4,2,579,22,8.152954,10,D4,,False,1,False,False,True,0.7359295784080224,6.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4']",,6,0.0,control
F1,C7,2,579,16,12.19104,11,C7,,False,1,False,False,True,0.8202745623014936,10.0,A,"['F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
E6,D1,2,579,20,9.037354,12,D1,,False,1,False,False,True,0.7745629970896348,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
G5,A6,2,579,25,13.50342,13,A6,,False,1,False,False,True,1.0367743875255306,14.0,A,"['G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7', 'B7', 'A7', 'A6']",,10,0.4,control
G5,C7,4,579,7,15.52429,14,C7,,True,1,False,False,True,0.9662277630732228,15.0,B,"['G5', 'G4', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,7,1.1428571428571428,stress non-blocked
F1,E6,4,579,10,9.206055,15,E6,E2East,True,1,True,False,True,0.7603691266237276,7.0,C,"['F1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6']","['E2', 'E3', 'E4', 'E5', 'E6']",5,0.0,stress blocked
E6,A1,3,579,3,11.38733,16,A1,,True,1,False,False,True,0.8781689825446352,10.0,B,"['E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,10,0.0,stress non-blocked
D1,F6,3,579,4,9.89917,17,F6,,True,1,False,False,True,1.0101857024376792,10.0,B,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,8,0.25,stress non-blocked
F6,A6,4,579,13,15.09802,18,A6,D7North,True,1,True,False,True,0.9272739074395184,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
A1,F6,3,579,2,12.69678,19,F6,,True,1,False,False,True,0.8663613924160298,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
B2,C6,2,579,5,7.853027,20,C6,,True,1,False,False,True,1.0187154583831175,8.0,B,"['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'C5', 'C6']",,6,0.3333333333333333,stress non-blocked
A6,G2,4,579,8,15.70129,21,G2,B4South,True,1,True,False,True,0.9553355170180284,15.0,C,"['A6', 'A5', 'A4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",12,0.0,stress blocked
D4,G2,4,579,6,13.60522,22,G2,,True,1,False,False,True,0.8820144032952059,12.0,B,"['D4', 'E4', 'E3', 'F3', 'E3', 'E4', 'E5', 'E4', 'E3', 'F3', 'G3', 'G2']",,6,1.0,stress non-blocked
A1,D4,3,579,12,9.44165,23,D4,B2South,True,1,True,False,True,0.9532232183993264,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
G2,C7,4,579,9,14.51489,24,C7,F1North,True,1,True,False,True,0.9645267721629308,14.0,C,"['G2', 'G1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",12,0.0,stress blocked
C7,B2,5,579,11,15.7356,25,B2,B7North,True,1,True,False,True,0.9532524975215436,15.0,C,"['C7', 'B7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A5', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2']","['B7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A5', 'A6', 'A5', 'A4', 'A3', 'A2', 'B2']",8,0.75,stress blocked
B2,G5,1,581,15,8.483444,2,G5,,False,1,False,False,True,1.2966432029256043,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
G2,C6,1,581,19,6.528961,3,C6,,False,1,False,False,True,1.378473542727549,9.0,A,"['G2', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6']",,9,0.0,control
C7,D1,1,581,21,10.65958,4,D1,,False,1,False,False,True,1.3133725719024576,14.0,A,"['C7', 'D7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1']",,8,0.75,control
E6,D1,2,581,20,11.93018,5,D1,,False,1,False,False,True,1.257315480571123,15.0,A,"['E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2', 'A2', 'B2', 'C2', 'C1', 'D1']",,7,1.1428571428571428,control
D1,D4,2,581,22,11.32004,6,D4,,False,1,False,False,True,1.2367447464849948,14.0,A,"['D1', 'E1', 'D1', 'C1', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A4', 'B4', 'C4', 'D4']",,6,1.3333333333333333,control
D4,F1,1,581,23,9.61615,7,F1,,False,1,False,False,True,1.2479006671068984,12.0,A,"['D4', 'E4', 'E5', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2', 'G1', 'F1']",,6,1.0,control
C6,A1,1,581,18,6.975952,8,A1,,False,1,False,False,True,1.1467968816299194,8.0,A,"['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,8,0.0,control
F1,C7,1,581,16,8.674683,9,C7,,False,1,False,False,True,1.1527798767978037,10.0,A,"['F1', 'E1', 'E2', 'E3', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",,10,0.0,control
F6,B2,1,581,14,9.781647,10,B2,,False,1,False,False,True,1.124554995697555,11.0,A,"['F6', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",,9,0.2222222222222222,control
A6,E6,1,581,24,7.140442,11,E6,,False,1,False,False,True,1.2604261752983918,9.0,A,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6']",,7,0.2857142857142857,control
C6,F1,1,581,17,6.917999,12,F1,,False,1,False,False,True,1.300954221011018,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
G5,A6,1,581,25,12.76703,13,A6,,False,1,False,False,True,1.2532280412907308,16.0,A,"['G5', 'G4', 'G3', 'F3', 'E3', 'E4', 'D4', 'C4', 'C3', 'C2', 'B2', 'A2', 'A3', 'A4', 'A5', 'A6']",,10,0.6,control
D4,G2,2,581,6,10.65787,14,G2,,True,1,False,False,True,1.3135832957241924,14.0,B,"['D4', 'C4', 'B4', 'A4', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']",,6,1.3333333333333333,stress non-blocked
E6,A1,2,581,3,9.639954,15,A1,,True,1,False,False,True,1.2448192180170154,12.0,B,"['E6', 'E7', 'D7', 'C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,10,0.2,stress non-blocked
C7,B2,4,581,11,11.3504,16,B2,C6West,True,1,True,False,True,0.7929235974062587,9.0,C,"['C7', 'C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']","['C6', 'C5', 'C4', 'B4', 'A4', 'A3', 'A2', 'B2']",6,0.3333333333333333,stress blocked
A1,D4,5,581,12,10.85193,17,D4,B2South,True,1,True,False,True,0.8293455634159086,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
D1,F6,1,581,4,12.62091,18,F6,,True,1,False,False,True,0.9508030720447258,12.0,B,"['D1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,8,0.5,stress non-blocked
B2,C6,1,581,5,9.97345,19,C6,,True,1,False,False,True,1.0026620677899825,10.0,B,"['B2', 'A2', 'A3', 'A4', 'A5', 'A4', 'B4', 'C4', 'C5', 'C6']",,6,0.6666666666666666,stress non-blocked
A6,G2,5,581,8,13.40564,20,G2,B4South,True,1,True,False,True,1.118932031592673,15.0,C,"['A6', 'A5', 'A4', 'B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['B4', 'A4', 'A3', 'A2', 'B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",12,0.0,stress blocked
A1,F6,2,581,2,10.51898,21,F6,,True,1,False,False,True,1.0457287683786831,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
F1,E6,6,581,10,15.63226,22,E6,E2East,True,1,True,False,True,0.9595541527584622,15.0,C,"['F1', 'E1', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E3', 'E4', 'E5', 'E6']","['E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E3', 'E4', 'E5', 'E6']",11,0.1818181818181818,stress blocked
G5,C7,1,581,7,6.520508,23,C7,,True,1,False,False,True,1.073535988300298,7.0,B,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.0,stress non-blocked
G2,C7,5,581,9,11.04266,24,C7,E5East,True,1,True,False,True,1.0866946913153173,12.0,C,"['G2', 'G3', 'F3', 'E3', 'E4', 'E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']","['E5', 'E4', 'D4', 'C4', 'C5', 'C6', 'C7']",7,0.0,stress blocked
F6,A6,4,581,13,10.75415,25,A6,G5West,True,1,True,False,True,1.1158483004235575,12.0,C,"['F6', 'G6', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']","['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",10,0.0,stress blocked
E6,D1,2,583,20,7.461914,2,D1,,False,1,False,False,True,0.9380971155657918,7.0,A,"['E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1']",,7,0.0,control
G5,A6,1,583,25,9.228516,3,A6,,False,1,False,False,True,1.083597839565971,10.0,A,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6']",,10,0.0,control
G2,C6,2,583,19,11.37268,4,C6,,False,1,False,False,True,0.9672302394862072,11.0,A,"['G2', 'G1', 'F1', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6']",,9,0.2222222222222222,control
C7,D1,3,583,21,15.20398,5,D1,,False,1,False,False,True,0.7892670208721664,12.0,A,"['C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'C3', 'C2', 'C1', 'D1']",,8,0.5,control
D4,F1,1,583,23,6.207886,6,F1,,False,1,False,False,True,0.9665125938201828,6.0,A,"['D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,6,0.0,control
F1,C7,3,583,16,18.3584,7,C7,,False,1,False,False,True,0.8715356458079135,16.0,A,"['F1', 'G1', 'G2', 'G3', 'F3', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'C5', 'C6', 'C7']",,10,0.6,control
C6,A1,1,583,18,8.473389,8,A1,,False,1,False,False,True,0.9441322710429086,8.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'B2', 'A2', 'A1']",,8,0.0,control
C6,F1,1,583,17,8.639771,9,F1,,False,1,False,False,True,1.0416942763876498,9.0,A,"['C6', 'C5', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1']",,9,0.0,control
A6,E6,2,583,24,9.307007,10,E6,,False,1,False,False,True,0.8595674205466913,8.0,A,"['A6', 'A7', 'B7', 'C7', 'D7', 'E7', 'E6', 'F6']",,7,0.1428571428571428,control
B2,G5,2,583,15,11.38892,11,G5,,False,1,False,False,True,0.9658510201142864,11.0,A,"['B2', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5']",,11,0.0,control
D1,D4,3,583,22,9.584473,12,D4,,False,1,False,False,True,0.8346833467004394,8.0,A,"['D1', 'C1', 'C2', 'C3', 'C4', 'B4', 'C4', 'D4']",,6,0.3333333333333333,control
F6,B2,2,583,14,10.0188,13,B2,,False,1,False,False,True,0.8983111749910169,9.0,A,"['F6', 'E6', 'E5', 'E4', 'D4', 'C4', 'C3', 'C2', 'B2']",,9,0.0,control
B2,C6,3,583,5,10.93286,14,C6,,True,1,False,False,True,0.914673745021888,10.0,B,"['B2', 'A2', 'A3', 'A4', 'A5', 'A6', 'A7', 'B7', 'C7', 'C6']",,6,0.6666666666666666,stress non-blocked
D4,G2,2,583,6,6.72998,15,G2,,True,1,False,False,True,0.8915331100538189,6.0,B,"['D4', 'E4', 'E3', 'F3', 'G3', 'G2']",,6,0.0,stress non-blocked
F1,E6,4,583,10,15.03735,16,E6,E2East,True,1,True,False,True,0.8645140267400838,13.0,C,"['F1', 'E1', 'E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6']","['E2', 'E1', 'D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6']",11,0.0,stress blocked
F6,A6,3,583,13,14.026,17,A6,D7North,True,1,True,False,True,0.9981462997290744,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
G2,C7,3,583,9,13.60449,18,C7,F3North,True,1,True,False,True,0.8820617310902503,12.0,C,"['G2', 'G3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",10,0.0,stress blocked
G5,C7,2,583,7,7.107788,19,C7,,True,1,False,False,True,0.984835225811462,7.0,B,"['G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",,7,0.0,stress non-blocked
D1,F6,2,583,4,8.040771,20,F6,,True,1,False,False,True,0.9949294663409766,8.0,B,"['D1', 'E1', 'E2', 'E3', 'E4', 'E5', 'E6', 'F6']",,8,0.0,stress non-blocked
A6,G2,3,583,8,13.20728,21,G2,B4North,True,1,True,False,True,0.9843056253823648,13.0,C,"['A6', 'A5', 'A4', 'B4', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']","['B4', 'C4', 'C3', 'C2', 'C1', 'D1', 'E1', 'F1', 'G1', 'G2']",8,0.25,stress blocked
A1,D4,4,583,12,10.17285,22,D4,B2South,True,1,True,False,True,0.8847078252407142,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
A1,F6,2,583,2,10.32813,23,F6,,True,1,False,False,True,1.0650524344678078,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
E6,A1,2,583,3,11.86108,24,A1,,True,1,False,False,True,1.0117122555450262,12.0,B,"['E6', 'E7', 'D7', 'C7', 'B7', 'A7', 'A6', 'A5', 'A4', 'A3', 'A2', 'A1']",,10,0.2,stress non-blocked
C7,B2,5,583,11,16.30298,25,B2,C6West,True,1,True,False,True,0.920077188342254,15.0,C,"['C7', 'C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']","['C6', 'C7', 'D7', 'E7', 'E6', 'E5', 'E4', 'E3', 'E2', 'E1', 'D1', 'C1', 'C2', 'B2']",10,0.4,stress blocked
D4,G2,4,591,6,16.15186,2,G2,,True,1,False,True,False,0.8667732385000861,14.0,B,"['D4', 'C4', 'C5', 'C6', 'C7', 'D7', 'E7', 'E6', 'F6', 'G6', 'G5', 'G4', 'G3', 'G2']",,6,1.3333333333333333,stress non-blocked
G5,C7,4,591,7,11.84436,3,C7,,True,1,False,True,False,1.0975688006781286,13.0,B,"['G5', 'G4', 'G3', 'G2', 'G3', 'F3', 'E3', 'E4', 'E5', 'E6', 'E7', 'D7', 'C7']",,7,0.8571428571428571,stress non-blocked
G2,C7,4,591,9,10.65625,4,C7,F3North,True,1,True,True,False,1.126099706744868,12.0,C,"['G2', 'G3', 'F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']","['F3', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6', 'E7', 'D7', 'C7']",10,0.0,stress blocked
B2,C6,2,591,5,6.840942,5,C6,,True,1,False,True,False,0.8770721926892524,6.0,B,"['B2', 'C2', 'C3', 'C4', 'C5', 'C6']",,6,0.0,stress non-blocked
F6,A6,3,591,13,14.3324,6,A6,D7North,True,1,True,True,False,0.976807792135302,14.0,C,"['F6', 'E6', 'E7', 'D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']","['D7', 'E7', 'E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A5', 'A6']",11,0.0,stress blocked
D1,F6,1,591,4,9.181152,7,F6,,True,1,False,True,False,1.0891879363286872,10.0,B,"['D1', 'C1', 'C2', 'C3', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,8,0.25,stress non-blocked
F1,E6,3,591,10,12.07275,8,E6,E2East,True,1,True,True,False,1.0768052017974366,13.0,C,"['F1', 'E1', 'E2', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']","['E2', 'E1', 'F1', 'G1', 'G2', 'G3', 'G4', 'G5', 'G6', 'F6', 'E6']",11,0.0,stress blocked
E6,A1,2,591,3,12.97144,9,A1,,True,1,False,True,False,0.7709244309035851,10.0,B,"['E6', 'E5', 'E4', 'D4', 'C4', 'B4', 'A4', 'A3', 'A2', 'A1']",,10,0.0,stress non-blocked
A1,F6,2,591,2,12.36145,10,F6,,True,1,False,True,False,0.8898632441986984,11.0,B,"['A1', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4', 'E4', 'E5', 'E6', 'F6']",,11,0.0,stress non-blocked
C7,B2,3,591,11,15.56384,11,B2,A6West,True,1,True,True,False,0.8352694450726813,13.0,C,"['C7', 'B7', 'A7', 'A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']","['A6', 'A7', 'B7', 'C7', 'C6', 'C5', 'C4', 'C3', 'C2', 'B2']",10,0.0,stress blocked
A1,D4,1,591,12,9.180664,12,D4,B2South,True,1,True,True,False,0.9803212490948366,9.0,C,"['A1', 'A2', 'B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']","['B2', 'A2', 'A3', 'A4', 'B4', 'C4', 'D4']",7,0.0,stress blocked
A6,G2,2,591,8,14.70508,13,G2,D4North,True,1,True,True,False,0.7480408131067631,11.0,C,"['A6', 'A5', 'A4', 'B4', 'C4', 'D4', 'E4', 'E3', 'F3', 'G3', 'G2']","['D4', 'E4', 'E3', 'F3', 'G3', 'G2']",6,0.0,stress blocked
C6,F1,1,591,17,10.68225,14,F1,,False,1,False,True,False,0.8425191322052938,9.0,A,"['C6', 'C5', 'C4', 'D4', 'E4', 'E3', 'E2', 'E1', 'F1']",,9,0.0,control
